Date,High,Low,Open,Close,Volume,Adj Close
2016-09-15,1227.3599853515625,1211.0999755859375,1211.969970703125,1227.02001953125,33737200,1227.02001953125
2016-09-16,1227.0899658203125,1218.280029296875,1226.9599609375,1224.780029296875,50143600,1224.780029296875
2016-09-19,1239.97998046875,1225.6400146484375,1225.6400146484375,1232.530029296875,31630000,1232.530029296875
2016-09-20,1238.25,1228.1300048828125,1233.239990234375,1228.3299560546875,31407300,1228.3299560546875
2016-09-21,1245.239990234375,1228.1300048828125,1229.6199951171875,1245.0400390625,37120900,1245.0400390625
2016-09-22,1263.4599609375,1246.4300537109375,1246.4300537109375,1263.43994140625,35528300,1263.43994140625
2016-09-23,1262.93994140625,1254.56005859375,1262.93994140625,1254.6199951171875,33171900,1254.6199951171875
2016-09-26,1253.949951171875,1240.77001953125,1253.949951171875,1240.93994140625,32161700,1240.93994140625
2016-09-27,1247.1199951171875,1238.31005859375,1240.9100341796875,1246.3800048828125,34377700,1246.3800048828125
2016-09-28,1255.93994140625,1240.5899658203125,1246.699951171875,1255.6700439453125,38914600,1255.6700439453125
2016-09-29,1255.5899658203125,1236.8599853515625,1255.5899658203125,1237.75,42492200,1237.75
2016-09-30,1255.7099609375,1238.06005859375,1239.9300537109375,1251.6500244140625,41733400,1251.6500244140625
2016-10-03,1251.280029296875,1240.969970703125,1251.280029296875,1245.780029296875,31375500,1245.780029296875
2016-10-04,1249.9300537109375,1235.75,1246.02001953125,1239.780029296875,37508900,1239.780029296875
2016-10-05,1254.0899658203125,1240.52001953125,1240.52001953125,1248.3699951171875,39065500,1248.3699951171875
2016-10-06,1247.77001953125,1237.4100341796875,1247.77001953125,1246.239990234375,34615500,1246.239990234375
2016-10-07,1247.5799560546875,1231.3499755859375,1246.3699951171875,1236.56005859375,36198900,1236.56005859375
2016-10-10,1253.81005859375,1239.2099609375,1239.2099609375,1250.760009765625,29165500,1250.760009765625
2016-10-11,1249.9599609375,1222.5699462890625,1249.9599609375,1227.6199951171875,34382700,1227.6199951171875
2016-10-12,1232.6099853515625,1224.2900390625,1227.6700439453125,1227.22998046875,29771000,1227.22998046875
2016-10-13,1225.1400146484375,1209.3199462890625,1225.1400146484375,1215.75,35804500,1215.75
2016-10-14,1226.010009765625,1212.260009765625,1217.6300048828125,1212.4100341796875,32281500,1212.4100341796875
2016-10-17,1215.4200439453125,1209.8299560546875,1212.4200439453125,1210.1400146484375,28303900,1210.1400146484375
2016-10-18,1222.199951171875,1211.300048828125,1211.300048828125,1217.300048828125,31700000,1217.300048828125
2016-10-19,1226.3499755859375,1214.050048828125,1217.3399658203125,1222.6400146484375,33626700,1222.6400146484375
2016-10-20,1222.6099853515625,1213.1600341796875,1221.989990234375,1219.7900390625,33371700,1219.7900390625
2016-10-21,1220.030029296875,1208.989990234375,1217.8900146484375,1218.0999755859375,34488500,1218.0999755859375
2016-10-24,1231.9300537109375,1219.72998046875,1219.72998046875,1226.449951171875,33573200,1226.449951171875
2016-10-25,1226.1600341796875,1214.81005859375,1225.9000244140625,1216.0999755859375,37513400,1216.0999755859375
2016-10-26,1216.0799560546875,1203.1199951171875,1214.489990234375,1204.75,37752000,1204.75
2016-10-27,1208.1800537109375,1188.75,1205.739990234375,1189.949951171875,42048300,1189.949951171875
2016-10-28,1196.239990234375,1185.47998046875,1190.06005859375,1187.6099853515625,40195100,1187.6099853515625
2016-10-31,1192.97998046875,1185.1700439453125,1187.8699951171875,1191.3900146484375,39224000,1191.3900146484375
2016-11-01,1194.47998046875,1170.8699951171875,1191.77001953125,1177.93994140625,45321600,1177.93994140625
2016-11-02,1177.77001953125,1161.8499755859375,1177.77001953125,1162.52001953125,42485800,1162.52001953125
2016-11-03,1168.1300048828125,1156.0799560546875,1164.469970703125,1156.8900146484375,38867400,1156.8900146484375
2016-11-04,1174.780029296875,1156.9200439453125,1157.18994140625,1163.43994140625,38378600,1163.43994140625
2016-11-07,1193.3900146484375,1164.5699462890625,1164.5699462890625,1192.25,37360600,1192.25
2016-11-08,1200.219970703125,1184.8499755859375,1192.0400390625,1195.1400146484375,39169300,1195.1400146484375
2016-11-09,1233.6600341796875,1188.4300537109375,1194.3399658203125,1232.1600341796875,62641500,1232.1600341796875
2016-11-10,1258.47998046875,1234.02001953125,1235.8599853515625,1251.6099853515625,64516400,1251.6099853515625
2016-11-11,1282.8199462890625,1250.8299560546875,1251.52001953125,1282.3800048828125,49880500,1282.3800048828125
2016-11-14,1306.56005859375,1283.030029296875,1283.030029296875,1298.5999755859375,53672000,1298.5999755859375
2016-11-15,1304.3800048828125,1290.449951171875,1298.52001953125,1302.1400146484375,45438600,1302.1400146484375
2016-11-16,1304.97998046875,1296.1099853515625,1300.68994140625,1302.199951171875,38305900,1302.199951171875
2016-11-17,1313.06005859375,1302.8599853515625,1302.8599853515625,1309.47998046875,38091600,1309.47998046875
2016-11-18,1316.219970703125,1308.43994140625,1309.739990234375,1315.6400146484375,35724000,1315.6400146484375
2016-11-21,1323.719970703125,1313.6700439453125,1317.4100341796875,1322.22998046875,36070100,1322.22998046875
2016-11-22,1334.8299560546875,1322.4599609375,1322.4599609375,1334.3399658203125,39579400,1334.3399658203125
2016-11-23,1342.3499755859375,1326.949951171875,1333.760009765625,1342.0899658203125,34186400,1342.0899658203125
2016-11-25,1347.199951171875,1340.6600341796875,1342.199951171875,1347.199951171875,15846000,1347.199951171875
2016-11-28,1346.8800048828125,1328.5799560546875,1346.8800048828125,1329.8299560546875,35056500,1329.8299560546875
2016-11-29,1335.43994140625,1327.02001953125,1329.9100341796875,1328.219970703125,37065600,1328.219970703125
2016-11-30,1337.3299560546875,1320.949951171875,1329.760009765625,1322.3399658203125,55339800,1322.3399658203125
2016-12-01,1331.72998046875,1308.8499755859375,1322.760009765625,1313.800048828125,50637400,1313.800048828125
2016-12-02,1319.3499755859375,1311.52001953125,1313.5799560546875,1314.25,37795000,1314.25
2016-12-05,1338.22998046875,1314.97998046875,1314.97998046875,1337.7900390625,38952300,1337.7900390625
2016-12-06,1353.5699462890625,1334.300048828125,1338.050048828125,1352.6700439453125,38553200,1352.6700439453125
2016-12-07,1366.6099853515625,1347.8399658203125,1352.0999755859375,1364.510009765625,45018200,1364.510009765625
2016-12-08,1386.449951171875,1363.699951171875,1364.4300537109375,1386.3699951171875,42005800,1386.3699951171875
2016-12-09,1392.7099609375,1383.239990234375,1386.6600341796875,1388.0699462890625,38844800,1388.0699462890625
2016-12-12,1388.530029296875,1370.7900390625,1387.780029296875,1373.1400146484375,40345100,1373.1400146484375
2016-12-13,1382.43994140625,1367.9200439453125,1373.3399658203125,1373.530029296875,38575900,1373.530029296875
2016-12-14,1374.5400390625,1354.0699462890625,1372.0799560546875,1356.02001953125,44069700,1356.02001953125
2016-12-15,1374.8199462890625,1354.469970703125,1356.43994140625,1366.4100341796875,41682000,1366.4100341796875
2016-12-16,1379.030029296875,1362.0699462890625,1366.9300537109375,1364.18994140625,59203400,1364.18994140625
2016-12-19,1375.5899658203125,1364.780029296875,1364.780029296875,1371.6800537109375,32483700,1371.6800537109375
2016-12-20,1385.06005859375,1372.0699462890625,1372.0699462890625,1383.9599609375,32987800,1383.9599609375
2016-12-21,1384.3599853515625,1375.18994140625,1383.6300048828125,1375.18994140625,28522300,1375.18994140625
2016-12-22,1375.4599609375,1360.25,1374.949951171875,1362.6600341796875,28763200,1362.6600341796875
2016-12-23,1371.510009765625,1362.56005859375,1362.6300048828125,1371.510009765625,20205500,1371.510009765625
2016-12-27,1381.97998046875,1371.5899658203125,1371.5899658203125,1377.7099609375,19870800,1377.7099609375
2016-12-28,1379.27001953125,1359.219970703125,1377.780029296875,1360.8299560546875,23923600,1360.8299560546875
2016-12-29,1367.449951171875,1357.3900146484375,1360.9200439453125,1363.1800537109375,23363700,1363.1800537109375
2016-12-30,1364.97998046875,1353.9200439453125,1363.5899658203125,1357.1300048828125,26709000,1357.1300048828125
2017-01-03,1375.0899658203125,1355.3900146484375,1357.989990234375,1365.489990234375,37705300,1365.489990234375
2017-01-04,1388.5999755859375,1366.699951171875,1366.699951171875,1387.949951171875,37648900,1387.949951171875
2017-01-05,1387.7099609375,1366.5699462890625,1387.7099609375,1371.93994140625,37618200,1371.93994140625
2017-01-06,1375.06005859375,1366.8199462890625,1372.489990234375,1367.280029296875,33398900,1367.280029296875
2017-01-09,1367.1300048828125,1356.5400390625,1367.1300048828125,1357.489990234375,32176100,1357.489990234375
2017-01-10,1371.5,1357.739990234375,1357.739990234375,1370.9000244140625,36387900,1370.9000244140625
2017-01-11,1375.5400390625,1365.1400146484375,1370.8900146484375,1373.300048828125,36204100,1373.300048828125
2017-01-12,1372.8399658203125,1346.81005859375,1372.8399658203125,1361.0699462890625,34621300,1361.0699462890625
2017-01-13,1376.1700439453125,1361.3800048828125,1361.3800048828125,1372.050048828125,30812700,1372.050048828125
2017-01-17,1371.510009765625,1351.5,1371.510009765625,1352.3199462890625,35849900,1352.3199462890625
2017-01-18,1358.8399658203125,1350.81005859375,1352.739990234375,1358.56005859375,33152500,1358.56005859375
2017-01-19,1360.760009765625,1342.1400146484375,1358.8299560546875,1345.739990234375,31659700,1345.739990234375
2017-01-20,1355.2099609375,1345.9599609375,1345.9599609375,1351.8499755859375,35249700,1351.8499755859375
2017-01-23,1353.1300048828125,1341.4599609375,1351.4100341796875,1347.8399658203125,31527100,1347.8399658203125
2017-01-24,1370.969970703125,1348.1199951171875,1348.1199951171875,1369.2099609375,38109600,1369.2099609375
2017-01-25,1383.3599853515625,1371.1099853515625,1371.1099853515625,1382.43994140625,38460200,1382.43994140625
2017-01-26,1384.1300048828125,1374.6199951171875,1382.4300537109375,1375.5999755859375,36103600,1375.5999755859375
2017-01-27,1375.9300537109375,1366.3599853515625,1375.6800537109375,1370.699951171875,31358900,1370.699951171875
2017-01-30,1369.489990234375,1342.6600341796875,1369.489990234375,1352.3299560546875,35912700,1352.3299560546875
2017-01-31,1363.5999755859375,1345.6500244140625,1351.719970703125,1361.8199462890625,40874500,1361.8199462890625
2017-02-01,1374.18994140625,1357.489990234375,1364.0699462890625,1361.22998046875,39166100,1361.22998046875
2017-02-02,1364.0999755859375,1354.8599853515625,1360.5400390625,1357.4300537109375,38077100,1357.4300537109375
2017-02-03,1377.9300537109375,1358.050048828125,1358.050048828125,1377.8399658203125,35979700,1377.8399658203125
2017-02-06,1377.3299560546875,1364.6300048828125,1377.3299560546875,1366.6600341796875,31090500,1366.6600341796875
2017-02-07,1371.8800048828125,1357.6099853515625,1366.8199462890625,1361.06005859375,34486900,1361.06005859375
2017-02-08,1360.469970703125,1349.4300537109375,1360.469970703125,1358.739990234375,36097400,1358.739990234375
2017-02-09,1379.72998046875,1359.300048828125,1359.300048828125,1378.530029296875,36779400,1378.530029296875
2017-02-10,1391.1800537109375,1380.0699462890625,1380.0699462890625,1388.8399658203125,34750200,1388.8399658203125
2017-02-13,1398.5999755859375,1389.93994140625,1390.4100341796875,1392.3800048828125,33497300,1392.3800048828125
2017-02-14,1397.1400146484375,1386.3499755859375,1391.800048828125,1396.6500244140625,35209100,1396.6500244140625
2017-02-15,1405.2099609375,1392.0400390625,1396.3399658203125,1404.2099609375,37755900,1404.2099609375
2017-02-16,1404.8399658203125,1391.8699951171875,1403.5999755859375,1399.1300048828125,36723700,1399.1300048828125
2017-02-17,1399.8599853515625,1392.6700439453125,1399.0699462890625,1399.8599853515625,35130600,1399.8599853515625
2017-02-21,1410.4000244140625,1400.6600341796875,1400.6600341796875,1410.3399658203125,35797800,1410.3399658203125
2017-02-22,1410.1099853515625,1401.300048828125,1410.1099853515625,1403.8599853515625,34686700,1403.8599853515625
2017-02-23,1406.56005859375,1385.6300048828125,1404.3800048828125,1394.6199951171875,40152600,1394.6199951171875
2017-02-24,1394.530029296875,1382.2099609375,1393.6199951171875,1394.52001953125,38315700,1394.52001953125
2017-02-27,1407.969970703125,1392.239990234375,1394.530029296875,1407.969970703125,35826100,1407.969970703125
2017-02-28,1406.8699951171875,1386.530029296875,1406.8699951171875,1386.6800537109375,42101400,1386.6800537109375
2017-03-01,1414.8199462890625,1389.1199951171875,1389.1199951171875,1413.6400146484375,43451800,1413.6400146484375
2017-03-02,1413.1600341796875,1395.1600341796875,1413.1600341796875,1395.6700439453125,38213200,1395.6700439453125
2017-03-03,1399.0799560546875,1387.969970703125,1395.550048828125,1394.1300048828125,35552600,1394.1300048828125
2017-03-06,1392.3399658203125,1378.449951171875,1392.3399658203125,1384.25,32327000,1384.25
2017-03-07,1383.6600341796875,1374.199951171875,1383.3199462890625,1374.8800048828125,35183900,1374.8800048828125
2017-03-08,1381.9599609375,1365.8399658203125,1375.6600341796875,1366.0400390625,38121000,1366.0400390625
2017-03-09,1371.0400390625,1357.3800048828125,1366.22998046875,1360.1199951171875,37163400,1360.1199951171875
2017-03-10,1369.050048828125,1356.68994140625,1361.1500244140625,1365.260009765625,34329500,1365.260009765625
2017-03-13,1373.25,1365.050048828125,1365.1600341796875,1370.280029296875,31339000,1370.280029296875
2017-03-14,1369.1600341796875,1353.469970703125,1369.1600341796875,1362.3800048828125,31726300,1362.3800048828125
2017-03-15,1385.68994140625,1363.3599853515625,1363.3599853515625,1382.8299560546875,39068400,1382.8299560546875
2017-03-16,1389.7900390625,1382.469970703125,1383.760009765625,1386.030029296875,33656600,1386.030029296875
2017-03-17,1393.1800537109375,1380.68994140625,1385.27001953125,1391.52001953125,51780400,1391.52001953125
2017-03-20,1391.47998046875,1381.1199951171875,1391.4599609375,1384.0999755859375,30549300,1384.0999755859375
2017-03-21,1390.199951171875,1346.030029296875,1385.530029296875,1346.550048828125,42655900,1346.550048828125
2017-03-22,1348.6400146484375,1335.219970703125,1346.2099609375,1345.5999755859375,35727300,1345.5999755859375
2017-03-23,1361.219970703125,1343.2900390625,1345.4200439453125,1353.4300537109375,32606000,1353.4300537109375
2017-03-24,1362.7900390625,1349.1800537109375,1354.52001953125,1354.6400146484375,29751300,1354.6400146484375
2017-03-27,1359.3299560546875,1335.0400390625,1352.699951171875,1357.3199462890625,32402300,1357.3199462890625
2017-03-28,1367.93994140625,1352.530029296875,1356.699951171875,1367.260009765625,33677800,1367.260009765625
2017-03-29,1373.1300048828125,1363.3499755859375,1366.6800537109375,1371.6400146484375,31069400,1371.6400146484375
2017-03-30,1382.9300537109375,1371.989990234375,1371.989990234375,1382.3499755859375,31584200,1382.3499755859375
2017-03-31,1389.949951171875,1380.1199951171875,1382.199951171875,1385.9200439453125,33541100,1385.9200439453125
2017-04-03,1388.739990234375,1366.530029296875,1386.4300537109375,1369.6700439453125,34164000,1369.6700439453125
2017-04-04,1374.050048828125,1363.300048828125,1368.5799560546875,1368.1800537109375,32062400,1368.1800537109375
2017-04-05,1381.3399658203125,1350.9599609375,1369.7900390625,1352.1400146484375,37705200,1352.1400146484375
2017-04-06,1364.52001953125,1349.3399658203125,1351.9599609375,1364.4300537109375,32019200,1364.4300537109375
2017-04-07,1367.5,1358.010009765625,1363.8399658203125,1364.56005859375,30531500,1364.56005859375
2017-04-10,1376.56005859375,1361.5400390625,1364.760009765625,1367.0899658203125,27854100,1367.0899658203125
2017-04-11,1377.22998046875,1360.5400390625,1366.469970703125,1376.949951171875,31174200,1376.949951171875
2017-04-12,1376.8599853515625,1358.1500244140625,1376.8599853515625,1359.199951171875,31969500,1359.199951171875
2017-04-13,1361.3199462890625,1345.239990234375,1358.6099853515625,1345.239990234375,31438900,1345.239990234375
2017-04-17,1361.25,1345.3599853515625,1345.3599853515625,1361.1800537109375,28247100,1361.1800537109375
2017-04-18,1362.489990234375,1351.4200439453125,1359.8900146484375,1361.8900146484375,32698400,1361.8900146484375
2017-04-19,1376.68994140625,1362.3199462890625,1362.3199462890625,1367.1300048828125,35199000,1367.1300048828125
2017-04-20,1384.5799560546875,1368.3900146484375,1368.3900146484375,1384.1500244140625,36474200,1384.1500244140625
2017-04-21,1383.1300048828125,1376.3699951171875,1381.5,1379.8499755859375,35033600,1379.8499755859375
2017-04-24,1399.9599609375,1380.530029296875,1380.530029296875,1397.93994140625,36906500,1397.93994140625
2017-04-25,1415.550048828125,1400.0999755859375,1400.0999755859375,1411.0799560546875,39952400,1411.0799560546875
2017-04-26,1425.699951171875,1409.8299560546875,1411.050048828125,1419.4300537109375,41059200,1419.4300537109375
2017-04-27,1423.52001953125,1413.6800537109375,1419.5699462890625,1417.1300048828125,40984600,1417.1300048828125
2017-04-28,1419.2099609375,1399.75,1417.75,1400.4300537109375,37182700,1400.4300537109375
2017-05-01,1411.0400390625,1397.0799560546875,1401.010009765625,1407.3599853515625,31992400,1407.3599853515625
2017-05-02,1409.050048828125,1395.6300048828125,1407.5400390625,1399.3599853515625,38136800,1399.3599853515625
2017-05-03,1399.1300048828125,1386.3199462890625,1399.1300048828125,1390.9200439453125,38939900,1390.9200439453125
2017-05-04,1394.1600341796875,1380.489990234375,1391.1700439453125,1388.8499755859375,43625400,1388.8499755859375
2017-05-05,1397.2099609375,1385.199951171875,1389.2099609375,1397.0,35401400,1397.0
2017-05-08,1397.4300537109375,1386.4200439453125,1396.4000244140625,1391.6400146484375,34294400,1391.6400146484375
2017-05-09,1395.47998046875,1386.72998046875,1392.31005859375,1391.8599853515625,36535900,1391.8599853515625
2017-05-10,1400.81005859375,1390.43994140625,1392.030029296875,1399.5899658203125,36435300,1399.5899658203125
2017-05-11,1399.199951171875,1379.1500244140625,1399.199951171875,1390.199951171875,37274200,1390.199951171875
2017-05-12,1389.3900146484375,1380.02001953125,1389.3900146484375,1382.77001953125,33056300,1382.77001953125
2017-05-15,1398.989990234375,1383.27001953125,1383.27001953125,1393.9200439453125,34736000,1393.9200439453125
2017-05-16,1396.3599853515625,1384.8199462890625,1394.5699462890625,1394.6800537109375,34207900,1394.6800537109375
2017-05-17,1388.300048828125,1355.8499755859375,1388.300048828125,1355.8900146484375,41630000,1355.8900146484375
2017-05-18,1365.010009765625,1351.010009765625,1354.9300537109375,1361.0799560546875,43194200,1361.0799560546875
2017-05-19,1374.4200439453125,1361.530029296875,1361.530029296875,1367.3299560546875,38251600,1367.3299560546875
2017-05-22,1378.300048828125,1367.8800048828125,1367.8800048828125,1377.1400146484375,31728300,1377.1400146484375
2017-05-23,1383.0799560546875,1372.050048828125,1378.239990234375,1380.97998046875,32135700,1380.97998046875
2017-05-24,1386.0699462890625,1376.550048828125,1381.1600341796875,1382.510009765625,33899000,1382.510009765625
2017-05-25,1391.4200439453125,1380.3299560546875,1384.81005859375,1383.3900146484375,35353900,1383.3900146484375
2017-05-26,1383.6800537109375,1376.1500244140625,1383.1400146484375,1382.239990234375,28050400,1382.239990234375
2017-05-30,1381.1700439453125,1370.9599609375,1381.1700439453125,1371.18994140625,32031600,1371.18994140625
2017-05-31,1374.4300537109375,1354.8499755859375,1372.199951171875,1370.2099609375,45161100,1370.2099609375
2017-06-01,1396.199951171875,1370.3299560546875,1370.3299560546875,1396.06005859375,38571400,1396.06005859375
2017-06-02,1414.9599609375,1396.0400390625,1396.0799560546875,1405.3900146484375,34616800,1405.3900146484375
2017-06-05,1405.1400146484375,1396.43994140625,1405.1400146484375,1396.449951171875,29126000,1396.449951171875
2017-06-06,1401.7900390625,1386.699951171875,1395.050048828125,1394.9000244140625,33578400,1394.9000244140625
2017-06-07,1400.4100341796875,1392.199951171875,1395.530029296875,1396.6700439453125,35723000,1396.6700439453125
2017-06-08,1419.3199462890625,1394.68994140625,1396.780029296875,1415.6099853515625,37288600,1415.6099853515625
2017-06-09,1433.7900390625,1413.6099853515625,1416.1500244140625,1421.7099609375,40273400,1421.7099609375
2017-06-12,1426.0999755859375,1415.5899658203125,1421.0999755859375,1419.2099609375,40277500,1419.2099609375
2017-06-13,1427.550048828125,1420.06005859375,1420.06005859375,1425.989990234375,32755000,1425.989990234375
2017-06-14,1426.1300048828125,1411.4000244140625,1426.030029296875,1417.5699462890625,35555900,1417.5699462890625
2017-06-15,1415.469970703125,1402.52001953125,1415.469970703125,1410.0799560546875,33530500,1410.0799560546875
2017-06-16,1407.219970703125,1399.260009765625,1407.219970703125,1406.72998046875,52847200,1406.72998046875
2017-06-19,1420.18994140625,1407.0699462890625,1407.0699462890625,1418.0799560546875,32647000,1418.0799560546875
2017-06-20,1417.760009765625,1402.7900390625,1417.760009765625,1402.969970703125,34165100,1402.969970703125
2017-06-21,1411.8800048828125,1398.4599609375,1403.3299560546875,1399.25,35948200,1399.25
2017-06-22,1408.3399658203125,1396.8699951171875,1399.3699951171875,1404.5400390625,34682100,1404.5400390625
2017-06-23,1415.77001953125,1402.77001953125,1404.780029296875,1414.780029296875,52783300,1414.780029296875
2017-06-26,1420.77001953125,1409.1500244140625,1415.1199951171875,1416.6400146484375,32389700,1416.6400146484375
2017-06-27,1420.6099853515625,1403.3800048828125,1416.3499755859375,1403.52001953125,35639100,1403.52001953125
2017-06-28,1426.3299560546875,1404.4599609375,1404.4599609375,1425.27001953125,35008000,1425.27001953125
2017-06-29,1428.030029296875,1403.02001953125,1425.489990234375,1416.199951171875,39002800,1416.199951171875
2017-06-30,1420.989990234375,1413.2900390625,1416.72998046875,1415.3599853515625,33615900,1415.3599853515625
2017-07-03,1429.3699951171875,1416.469970703125,1416.469970703125,1426.6800537109375,19021900,1426.6800537109375
2017-07-05,1426.530029296875,1412.6199951171875,1426.530029296875,1420.1500244140625,33672200,1420.1500244140625
2017-07-06,1418.8599853515625,1398.8299560546875,1418.8599853515625,1400.81005859375,33645200,1400.81005859375
2017-07-07,1416.6800537109375,1401.3499755859375,1401.3499755859375,1415.8399658203125,29013300,1415.8399658203125
2017-07-10,1418.050048828125,1405.75,1415.280029296875,1408.469970703125,29991300,1408.469970703125
2017-07-11,1413.469970703125,1402.6300048828125,1408.6099853515625,1413.050048828125,31067500,1413.050048828125
2017-07-12,1431.3399658203125,1414.3399658203125,1414.3399658203125,1424.3199462890625,31716200,1424.3199462890625
2017-07-13,1425.739990234375,1416.27001953125,1424.530029296875,1425.6600341796875,30676700,1425.6600341796875
2017-07-14,1432.969970703125,1424.0999755859375,1425.469970703125,1428.8199462890625,27366400,1428.8199462890625
2017-07-17,1434.449951171875,1425.969970703125,1428.780029296875,1431.5999755859375,27931700,1431.5999755859375
2017-07-18,1431.1099853515625,1422.489990234375,1431.1099853515625,1427.6099853515625,29621300,1427.6099853515625
2017-07-19,1441.77001953125,1428.280029296875,1428.280029296875,1441.77001953125,30597600,1441.77001953125
2017-07-20,1445.06005859375,1438.9599609375,1442.1600341796875,1442.3499755859375,31827800,1442.3499755859375
2017-07-21,1452.050048828125,1433.8299560546875,1443.3699951171875,1435.8399658203125,30595700,1435.8399658203125
2017-07-24,1438.5999755859375,1431.3399658203125,1435.8199462890625,1438.050048828125,30102400,1438.050048828125
2017-07-25,1452.0899658203125,1438.8599853515625,1438.8599853515625,1450.3900146484375,40080600,1450.3900146484375
2017-07-26,1452.02001953125,1441.25,1450.5799560546875,1442.280029296875,35570200,1442.280029296875
2017-07-27,1446.6300048828125,1427.68994140625,1442.260009765625,1433.6199951171875,39955200,1433.6199951171875
2017-07-28,1432.5899658203125,1425.800048828125,1432.5899658203125,1429.260009765625,32947700,1429.260009765625
2017-07-31,1432.4599609375,1420.6600341796875,1429.4599609375,1425.1400146484375,34692100,1425.1400146484375
2017-08-01,1430.6600341796875,1420.8199462890625,1426.030029296875,1428.3299560546875,34608600,1428.3299560546875
2017-08-02,1428.030029296875,1408.52001953125,1428.030029296875,1412.9000244140625,34785800,1412.9000244140625
2017-08-03,1414.719970703125,1402.3900146484375,1413.0899658203125,1405.22998046875,36450200,1405.22998046875
2017-08-04,1413.0400390625,1405.1400146484375,1405.1400146484375,1412.3199462890625,32351400,1412.3199462890625
2017-08-07,1417.4200439453125,1408.6199951171875,1412.4000244140625,1414.1700439453125,29317800,1414.1700439453125
2017-08-08,1426.2900390625,1407.5699462890625,1413.9300537109375,1410.1500244140625,33446400,1410.1500244140625
2017-08-09,1409.780029296875,1393.239990234375,1409.780029296875,1396.949951171875,33080600,1396.949951171875
2017-08-10,1396.5999755859375,1372.5400390625,1396.5999755859375,1372.5400390625,36210700,1372.5400390625
2017-08-11,1376.3699951171875,1368.3299560546875,1372.260009765625,1374.22998046875,31599300,1374.22998046875
2017-08-14,1394.530029296875,1375.1300048828125,1375.1300048828125,1394.31005859375,28225500,1394.31005859375
2017-08-15,1395.8800048828125,1382.949951171875,1394.699951171875,1383.239990234375,29131000,1383.239990234375
2017-08-16,1391.6800537109375,1381.9000244140625,1384.1800537109375,1383.530029296875,29536500,1383.530029296875
2017-08-17,1384.739990234375,1358.800048828125,1383.0699462890625,1358.93994140625,31426200,1358.93994140625
2017-08-18,1362.3399658203125,1349.3499755859375,1357.010009765625,1357.7900390625,34156800,1357.7900390625
2017-08-21,1358.0899658203125,1351.199951171875,1357.739990234375,1356.9000244140625,27881500,1356.9000244140625
2017-08-22,1372.3299560546875,1357.8900146484375,1357.8900146484375,1371.5400390625,27774900,1371.5400390625
2017-08-23,1373.280029296875,1363.1700439453125,1370.6800537109375,1369.739990234375,27852900,1369.739990234375
2017-08-24,1377.050048828125,1370.1600341796875,1370.1600341796875,1373.8800048828125,28465900,1373.8800048828125
2017-08-25,1380.5999755859375,1373.530029296875,1374.3800048828125,1377.449951171875,25887800,1377.449951171875
2017-08-28,1382.530029296875,1377.06005859375,1377.760009765625,1382.22998046875,26777000,1382.22998046875
2017-08-29,1385.18994140625,1371.800048828125,1381.31005859375,1383.6800537109375,27375800,1383.6800537109375
2017-08-30,1392.77001953125,1381.199951171875,1383.2099609375,1391.3199462890625,26336600,1391.3199462890625
2017-08-31,1406.43994140625,1392.0400390625,1392.0400390625,1405.280029296875,33481100,1405.280029296875
2017-09-01,1413.8699951171875,1405.8199462890625,1405.8199462890625,1413.5699462890625,27107300,1413.5699462890625
2017-09-05,1414.550048828125,1394.510009765625,1413.300048828125,1399.6600341796875,34902600,1399.6600341796875
2017-09-06,1406.02001953125,1399.27001953125,1400.010009765625,1402.199951171875,33744100,1402.199951171875
2017-09-07,1404.31005859375,1393.8800048828125,1402.4599609375,1398.6700439453125,33539300,1398.6700439453125
2017-09-08,1403.530029296875,1394.4300537109375,1398.18994140625,1399.4300537109375,33024900,1399.4300537109375
2017-09-11,1415.75,1400.56005859375,1400.56005859375,1414.8299560546875,32917600,1414.8299560546875
2017-09-12,1423.9300537109375,1415.1800537109375,1415.3399658203125,1423.4599609375,32309200,1423.4599609375
2017-09-13,1428.739990234375,1421.8800048828125,1423.300048828125,1426.8900146484375,33680500,1426.8900146484375
2017-09-14,1427.9200439453125,1421.6300048828125,1426.5699462890625,1425.02001953125,34144600,1425.02001953125
2017-09-15,1431.989990234375,1422.25,1425.3499755859375,1431.7099609375,48531700,1431.7099609375
2017-09-18,1444.27001953125,1431.75,1431.75,1441.0799560546875,31943000,1441.0799560546875
2017-09-19,1442.5799560546875,1438.2900390625,1441.18994140625,1440.4000244140625,32491000,1440.4000244140625
2017-09-20,1446.47998046875,1440.0,1440.47998046875,1445.4200439453125,35300100,1445.4200439453125
2017-09-21,1448.8399658203125,1441.68994140625,1445.199951171875,1444.1800537109375,29308600,1444.1800537109375
2017-09-22,1451.510009765625,1441.8599853515625,1443.469970703125,1450.780029296875,28659600,1450.780029296875
2017-09-25,1455.219970703125,1445.02001953125,1450.6300048828125,1451.9599609375,32978900,1451.9599609375
2017-09-26,1460.949951171875,1452.25,1452.25,1456.8599853515625,30431100,1456.8599853515625
2017-09-27,1487.949951171875,1457.27001953125,1457.27001953125,1484.81005859375,34560300,1484.81005859375
2017-09-28,1489.3499755859375,1478.199951171875,1484.800048828125,1488.7900390625,31686200,1488.7900390625
2017-09-29,1493.56005859375,1488.800048828125,1488.800048828125,1490.8599853515625,32119200,1490.8599853515625
